no,item,attempts
20850,oak_leaves,31
20851,oak_leaves,18
20852,oak_leaves,22
20853,oak_leaves,33
20854,oak_leaves,24
20855,oak_leaves,21
20856,oak_leaves,19
20857,oak_leaves,19
20858,oak_leaves,17
20859,oak_leaves,13
20860,oak_leaves,26
20861,oak_leaves,17
20862,oak_leaves,31
20863,oak_leaves,13
20864,oak_leaves,18
20865,oak_leaves,20
20866,oak_leaves,16
20867,oak_leaves,19
20868,oak_leaves,20
20869,oak_leaves,33
20870,oak_leaves,36
20871,oak_leaves,13
20872,oak_leaves,21
20873,oak_leaves,17
20874,oak_leaves,19
20875,oak_leaves,9
20876,oak_leaves,23
20877,oak_leaves,13
20878,oak_leaves,17
20879,oak_leaves,19
20880,oak_leaves,23
20881,oak_leaves,15
20882,oak_leaves,20
20883,oak_leaves,14
20884,oak_leaves,24
20885,oak_leaves,23
20886,oak_leaves,16
20887,oak_leaves,24
20888,oak_leaves,25
20889,oak_leaves,25
20890,oak_leaves,16
20891,oak_leaves,9
20892,oak_leaves,20
20893,oak_leaves,16
20894,oak_leaves,20
20895,oak_leaves,23
20896,oak_leaves,28
20897,oak_leaves,32
20898,oak_leaves,21
20899,oak_leaves,23
20900,oak_leaves,26
20901,oak_leaves,15
20902,oak_leaves,20
20903,oak_leaves,28
20904,oak_leaves,29
20905,oak_leaves,26
20906,oak_leaves,22
20907,oak_leaves,22
20908,oak_leaves,33
20909,oak_leaves,28
20910,oak_leaves,16
20911,oak_leaves,22
20912,oak_leaves,21
20913,oak_leaves,10
20914,oak_leaves,18
20915,oak_leaves,16
20916,oak_leaves,20
20917,oak_leaves,11
20918,oak_leaves,22
20919,oak_leaves,21
20920,oak_leaves,22
20921,oak_leaves,16
20922,oak_leaves,18
20923,oak_leaves,32
20924,oak_leaves,22
20925,oak_leaves,10
20926,oak_leaves,15
20927,oak_leaves,39
20928,oak_leaves,22
20929,oak_leaves,21
20930,oak_leaves,37
20931,oak_leaves,20
20932,oak_leaves,19
20933,oak_leaves,13
20934,oak_leaves,26
20935,oak_leaves,31
20936,oak_leaves,20
20937,oak_leaves,16
20938,oak_leaves,13
20939,oak_leaves,25
20940,oak_leaves,17
20941,oak_leaves,21
20942,oak_leaves,26
20943,oak_leaves,35
20944,oak_leaves,23
20945,oak_leaves,12
20946,oak_leaves,10
20947,oak_leaves,27
20948,oak_leaves,17
20949,oak_leaves,13
20950,oak_leaves,10
20951,oak_leaves,11
20952,oak_leaves,16
20953,oak_leaves,31
20954,oak_leaves,23
20955,oak_leaves,21
20956,oak_leaves,14
20957,oak_leaves,16
20958,oak_leaves,28
20959,oak_leaves,16
20960,oak_leaves,30
20961,oak_leaves,27
20962,oak_leaves,15
20963,oak_leaves,27
20964,oak_leaves,18
20965,oak_leaves,11
20966,oak_leaves,25
20967,oak_leaves,18
20968,oak_leaves,16
20969,oak_leaves,25
20970,oak_leaves,27
20971,oak_leaves,18
20972,oak_leaves,21
20973,oak_leaves,32
20974,oak_leaves,21
20975,oak_leaves,32
20976,oak_leaves,11
20977,oak_leaves,18
20978,oak_leaves,21
20979,oak_leaves,23
20980,oak_leaves,10
20981,oak_leaves,27
20982,oak_leaves,14
20983,oak_leaves,16
20984,oak_leaves,22
20985,oak_leaves,19
20986,oak_leaves,21
20987,oak_leaves,35
20988,oak_leaves,21
20989,oak_leaves,18
20990,oak_leaves,20
20991,oak_leaves,23
20992,oak_leaves,22
20993,oak_leaves,14
20994,oak_leaves,18
20995,oak_leaves,23
20996,oak_leaves,22
20997,oak_leaves,12
20998,oak_leaves,17
20999,oak_leaves,36
21000,oak_leaves,46
21001,oak_sapling,13
21002,oak_sapling,14
21003,oak_sapling,24
21004,oak_sapling,29
21005,oak_sapling,23
21006,oak_sapling,15
21007,oak_sapling,16
21008,oak_sapling,30
21009,oak_sapling,15
21010,oak_sapling,22
21011,oak_sapling,12
21012,oak_sapling,32
21013,oak_sapling,9
21014,oak_sapling,30
21015,oak_sapling,14
21016,oak_sapling,27
21017,oak_sapling,23
21018,oak_sapling,14
21019,oak_sapling,18
21020,oak_sapling,19
21021,oak_sapling,17
21022,oak_sapling,16
21023,oak_sapling,26
21024,oak_sapling,10
21025,oak_sapling,20
21026,oak_sapling,11
21027,oak_sapling,26
21028,oak_sapling,42
21029,oak_sapling,25
21030,oak_sapling,19
21031,oak_sapling,20
21032,oak_sapling,13
21033,oak_sapling,20
21034,oak_sapling,21
21035,oak_sapling,28
21036,oak_sapling,18
21037,oak_sapling,14
21038,oak_sapling,22
21039,oak_sapling,16
21040,oak_sapling,24
21041,oak_sapling,29
21042,oak_sapling,23
21043,oak_sapling,26
21044,oak_sapling,27
21045,oak_sapling,12
21046,oak_sapling,20
21047,oak_sapling,36
21048,oak_sapling,16
21049,oak_sapling,17
21050,oak_sapling,25
21051,oak_sapling,49
21052,oak_sapling,14
21053,oak_sapling,30
21054,oak_sapling,14
21055,oak_sapling,22
21056,oak_sapling,16
21057,oak_sapling,17
21058,oak_sapling,23
21059,oak_sapling,30
21060,oak_sapling,38
21061,oak_sapling,22
21062,oak_sapling,12
21063,oak_sapling,17
21064,oak_sapling,29
21065,oak_sapling,27
21066,oak_sapling,43
21067,oak_sapling,19
21068,oak_sapling,23
21069,oak_sapling,24
21070,oak_sapling,8
21071,oak_sapling,10
21072,oak_sapling,15
21073,oak_sapling,21
21074,oak_sapling,18
21075,oak_sapling,20
21076,oak_sapling,41
21077,oak_sapling,16
21078,oak_sapling,20
21079,oak_sapling,26
21080,oak_sapling,24
21081,oak_sapling,28
21082,oak_sapling,34
21083,oak_sapling,10
21084,oak_sapling,17
21085,oak_sapling,21
21086,oak_sapling,20
21087,oak_sapling,20
21088,oak_sapling,13
21089,oak_sapling,19
21090,oak_sapling,17
21091,oak_sapling,26
21092,oak_sapling,31
21093,oak_sapling,15
21094,oak_sapling,26
21095,oak_sapling,23
21096,oak_sapling,33
21097,oak_sapling,29
21098,oak_sapling,21
21099,oak_sapling,9
21100,oak_sapling,13
21101,oak_sapling,16
21102,oak_sapling,12
21103,oak_sapling,50
21104,oak_sapling,19
21105,oak_sapling,16
21106,oak_sapling,12
21107,oak_sapling,18
21108,oak_sapling,19
21109,oak_sapling,19
21110,oak_sapling,22
21111,oak_sapling,28
21112,oak_sapling,24
21113,oak_sapling,17
21114,oak_sapling,14
21115,oak_sapling,27
21116,oak_sapling,27
21117,oak_sapling,28
21118,oak_sapling,19
21119,oak_sapling,19
21120,oak_sapling,20
21121,oak_sapling,16
21122,oak_sapling,23
21123,oak_sapling,17
21124,oak_sapling,29
21125,oak_sapling,30
21126,oak_sapling,19
21127,oak_sapling,20
21128,oak_sapling,14
21129,oak_sapling,28
21130,oak_sapling,31
21131,oak_sapling,30
21132,oak_sapling,14
21133,oak_sapling,35
21134,oak_sapling,19
21135,oak_sapling,21
21136,oak_sapling,20
21137,oak_sapling,16
21138,oak_sapling,12
21139,oak_sapling,13
21140,oak_sapling,19
21141,oak_sapling,28
21142,oak_sapling,13
21143,oak_sapling,22
21144,oak_sapling,32
21145,oak_sapling,14
21146,oak_sapling,18
21147,oak_sapling,14
21148,oak_sapling,18
21149,oak_sapling,21
21150,oak_sapling,20
21151,oak_sapling,14
21152,oak_sapling,26
21153,oak_sapling,17
21154,oak_sapling,15
21155,oak_sapling,31
21156,oak_sapling,21
21157,oak_sapling,16
21158,oak_sapling,15
21159,oak_sapling,14
21160,oak_sapling,16
21161,oak_sapling,15
21162,oak_sapling,34
21163,oak_sapling,12
21164,oak_sapling,26
21165,oak_sapling,18
21166,oak_sapling,24
21167,oak_sapling,19
21168,oak_sapling,19
21169,oak_sapling,13
21170,oak_sapling,14
21171,oak_sapling,13
21172,oak_sapling,21
21173,oak_sapling,30
21174,oak_sapling,23
21175,oak_sapling,14
21176,oak_sapling,18
21177,oak_sapling,28
21178,oak_sapling,26
21179,oak_sapling,25
21180,oak_sapling,30
21181,oak_sapling,28
21182,oak_sapling,18
21183,oak_sapling,29
21184,oak_sapling,20
21185,oak_sapling,29
21186,oak_sapling,24
21187,oak_sapling,29
21188,oak_sapling,15
21189,oak_sapling,16
21190,oak_sapling,17
21191,oak_sapling,32
21192,oak_sapling,29
21193,oak_sapling,14
21194,oak_sapling,19
21195,oak_sapling,15
21196,oak_sapling,19
21197,oak_sapling,16
21198,oak_sapling,29
21199,oak_sapling,31
21200,oak_sapling,19
21201,oak_sapling,31
21202,oak_sapling,32
21203,oak_sapling,14
21204,oak_sapling,24
21205,oak_sapling,15
21206,oak_sapling,11
21207,oak_sapling,23
21208,oak_sapling,14
21209,oak_sapling,11
21210,oak_sapling,28
21211,oak_sapling,17
21212,oak_sapling,19
21213,oak_sapling,13
21214,oak_sapling,26
21215,oak_sapling,17
21216,oak_sapling,19
21217,oak_sapling,24
21218,oak_sapling,22
21219,oak_sapling,22
21220,oak_sapling,17
21221,oak_sapling,27
21222,oak_sapling,25
21223,oak_sapling,19
21224,oak_sapling,11
21225,oak_sapling,26
21226,oak_sapling,14
21227,oak_sapling,22
21228,oak_sapling,29
21229,oak_sapling,13
21230,oak_sapling,27
21231,oak_sapling,16
21232,oak_sapling,15
21233,oak_sapling,20
21234,oak_sapling,15
21235,oak_sapling,18
21236,oak_sapling,28
21237,oak_sapling,20
21238,oak_sapling,27
21239,oak_sapling,11
21240,oak_sapling,27
21241,oak_sapling,26
21242,oak_sapling,14
21243,oak_sapling,13
21244,oak_sapling,23
21245,oak_sapling,18
21246,oak_sapling,28
21247,oak_sapling,16
21248,oak_sapling,29
21249,oak_sapling,25
21250,oak_sapling,30
21251,oak_sapling,14
21252,oak_sapling,26
21253,oak_sapling,23
21254,oak_sapling,27
21255,oak_sapling,26
21256,oak_sapling,22
21257,oak_sapling,19
21258,oak_sapling,12
21259,oak_sapling,19
21260,oak_sapling,17
21261,oak_sapling,18
21262,oak_sapling,21
21263,oak_sapling,13
21264,oak_sapling,18
21265,oak_sapling,20
21266,oak_sapling,16
21267,oak_sapling,16
21268,oak_sapling,34
21269,oak_sapling,37
21270,oak_sapling,13
21271,oak_sapling,17
21272,oak_sapling,31
21273,oak_sapling,20
21274,oak_sapling,12
21275,oak_sapling,19
21276,oak_sapling,22
21277,oak_sapling,15
21278,oak_sapling,16
21279,oak_sapling,17
21280,oak_sapling,23
21281,oak_sapling,14
21282,oak_sapling,24
21283,oak_sapling,31
21284,oak_sapling,25
21285,oak_sapling,22
21286,oak_sapling,35
21287,oak_sapling,41
21288,oak_sapling,16
21289,oak_sapling,13
21290,oak_sapling,21
21291,oak_sapling,19
21292,oak_sapling,20
21293,oak_sapling,32
21294,oak_sapling,29
21295,oak_sapling,32
21296,oak_sapling,29
21297,oak_sapling,18
21298,oak_sapling,17
21299,oak_sapling,17
21300,oak_sapling,18
21301,oak_sapling,13
21302,oak_sapling,18
21303,oak_sapling,18
21304,oak_sapling,27
21305,oak_sapling,21
21306,oak_sapling,31
21307,oak_sapling,12
21308,oak_sapling,19
21309,oak_sapling,26
21310,oak_sapling,25
21311,oak_sapling,26
21312,oak_sapling,27
21313,oak_sapling,10
21314,oak_sapling,12
21315,oak_sapling,46
21316,oak_sapling,19
21317,oak_sapling,23
21318,oak_sapling,22
21319,oak_sapling,26
21320,oak_sapling,17
21321,oak_sapling,13
21322,oak_sapling,12
21323,oak_sapling,10
21324,oak_sapling,23
21325,oak_sapling,23
21326,oak_sapling,26
21327,oak_sapling,21
21328,oak_sapling,24
21329,oak_sapling,32
21330,oak_sapling,17
21331,oak_sapling,35
21332,oak_sapling,22
21333,oak_sapling,15
21334,oak_sapling,13
21335,oak_sapling,22
21336,oak_sapling,17
21337,oak_sapling,19
21338,oak_sapling,20
21339,oak_sapling,21
21340,oak_sapling,19
21341,oak_sapling,20
21342,oak_sapling,23
21343,oak_sapling,13
21344,oak_sapling,11
21345,oak_sapling,28
21346,oak_sapling,26
21347,oak_sapling,22
21348,oak_sapling,19
21349,oak_sapling,18
21350,oak_sapling,29
21351,oak_sapling,24
21352,oak_sapling,23
21353,oak_sapling,22
21354,oak_sapling,27
21355,oak_sapling,17
21356,oak_sapling,20
21357,oak_sapling,34
21358,oak_sapling,20
21359,oak_sapling,20
21360,oak_sapling,23
21361,oak_sapling,20
21362,oak_sapling,23
21363,oak_sapling,20
21364,oak_sapling,21
21365,oak_sapling,42
21366,oak_sapling,22
21367,oak_sapling,17
21368,oak_sapling,19
21369,oak_sapling,20
21370,oak_sapling,21
21371,oak_sapling,28
21372,oak_sapling,13
21373,oak_sapling,15
21374,oak_sapling,15
21375,oak_sapling,20
21376,oak_sapling,10
21377,oak_sapling,23
21378,oak_sapling,16
21379,oak_sapling,16
21380,oak_sapling,32
21381,oak_sapling,33
21382,oak_sapling,16
21383,oak_sapling,19
21384,oak_sapling,17
21385,oak_sapling,13
21386,oak_sapling,29
21387,oak_sapling,20
21388,oak_sapling,16
21389,oak_sapling,21
21390,oak_sapling,14
21391,oak_sapling,15
21392,oak_sapling,19
21393,oak_sapling,23
21394,oak_sapling,19
21395,oak_sapling,12
21396,oak_sapling,22
21397,oak_sapling,18
21398,oak_sapling,9
21399,oak_sapling,11
21400,oak_sapling,17
21401,oak_sapling,28
21402,oak_sapling,28
21403,oak_sapling,23
21404,oak_sapling,20
21405,oak_sapling,30
21406,oak_sapling,14
21407,oak_sapling,17
21408,oak_sapling,23
21409,oak_sapling,17
21410,oak_sapling,14
21411,oak_sapling,16
21412,oak_sapling,20
21413,oak_sapling,24
21414,oak_sapling,23
21415,oak_sapling,29
21416,oak_sapling,8
21417,oak_sapling,25
21418,oak_sapling,14
21419,oak_sapling,20
21420,oak_sapling,28
21421,oak_sapling,23
21422,oak_sapling,22
21423,oak_sapling,22
21424,oak_sapling,13
21425,oak_sapling,16
21426,oak_sapling,11
21427,oak_sapling,15
21428,oak_sapling,18
21429,oak_sapling,11
21430,oak_sapling,24
21431,oak_sapling,15
21432,oak_sapling,36
21433,oak_sapling,21
21434,oak_sapling,15
21435,oak_sapling,26
21436,oak_sapling,25
21437,oak_sapling,19
21438,oak_sapling,16
21439,oak_sapling,16
21440,oak_sapling,37
21441,oak_sapling,14
21442,oak_sapling,11
21443,oak_sapling,21
21444,oak_sapling,34
21445,oak_sapling,14
21446,oak_sapling,12
21447,oak_sapling,29
21448,oak_sapling,27
21449,oak_sapling,13
21450,oak_sapling,15
21451,oak_sapling,26
21452,oak_sapling,38
21453,oak_sapling,23
21454,oak_sapling,44
21455,oak_sapling,21
21456,oak_sapling,17
21457,oak_sapling,14
21458,oak_sapling,23
21459,oak_sapling,15
21460,oak_sapling,31
21461,oak_sapling,10
21462,oak_sapling,19
21463,oak_sapling,28
21464,oak_sapling,16
21465,oak_sapling,20
21466,oak_sapling,17
21467,oak_sapling,26
21468,oak_sapling,50
21469,oak_sapling,11
21470,oak_sapling,28
21471,oak_sapling,10
21472,oak_sapling,19
21473,oak_sapling,12
21474,oak_sapling,24
21475,oak_sapling,28
21476,oak_sapling,24
21477,oak_sapling,17
21478,oak_sapling,16
21479,oak_sapling,19
21480,oak_sapling,13
21481,oak_sapling,12
21482,oak_sapling,15
21483,oak_sapling,16
21484,oak_sapling,30
21485,oak_sapling,30
21486,oak_sapling,30
21487,oak_sapling,19
21488,oak_sapling,20
21489,oak_sapling,30
21490,oak_sapling,21
21491,oak_sapling,16
21492,oak_sapling,15
21493,oak_sapling,12
21494,oak_sapling,16
21495,oak_sapling,30
21496,oak_sapling,16
21497,oak_sapling,18
21498,oak_sapling,24
21499,oak_sapling,28
21500,oak_sapling,25
21501,oak_sapling,24
21502,oak_sapling,18
21503,oak_sapling,40
21504,oak_sapling,19
21505,oak_sapling,34
21506,oak_sapling,24
21507,oak_sapling,27
21508,oak_sapling,21
21509,oak_sapling,25
21510,oak_sapling,14
21511,oak_sapling,17
21512,oak_sapling,20
21513,oak_sapling,8
21514,oak_sapling,18
21515,oak_sapling,13
21516,oak_sapling,20
21517,oak_sapling,12
21518,oak_sapling,30
21519,oak_sapling,21
21520,oak_sapling,17
21521,oak_sapling,19
21522,oak_sapling,14
21523,oak_sapling,19
21524,oak_sapling,38
21525,oak_sapling,12
21526,oak_sapling,11
21527,oak_sapling,29
21528,oak_sapling,29
21529,oak_sapling,29
21530,oak_sapling,33
21531,oak_sapling,11
21532,oak_sapling,27
21533,oak_sapling,12
21534,oak_sapling,21
21535,oak_sapling,10
21536,oak_sapling,12
21537,oak_sapling,22
21538,oak_sapling,17
21539,oak_sapling,20
21540,oak_sapling,16
21541,oak_sapling,19
21542,oak_sapling,16
21543,oak_sapling,14
21544,oak_sapling,14
21545,oak_sapling,20
21546,oak_sapling,17
21547,oak_sapling,33
21548,oak_sapling,29
21549,oak_sapling,12
21550,oak_sapling,33
21551,oak_sapling,27
21552,oak_sapling,23
21553,oak_sapling,22
21554,oak_sapling,11
21555,oak_sapling,18
21556,oak_sapling,17
21557,oak_sapling,16
21558,oak_sapling,25
21559,oak_sapling,10
21560,oak_sapling,25
21561,oak_sapling,23
21562,oak_sapling,36
21563,oak_sapling,17
21564,oak_sapling,14
21565,oak_sapling,18
21566,oak_sapling,16
21567,oak_sapling,20
21568,oak_sapling,26
21569,oak_sapling,16
21570,oak_sapling,16
21571,oak_sapling,25
21572,oak_sapling,18
21573,oak_sapling,16
21574,oak_sapling,29
21575,oak_sapling,20
21576,oak_sapling,32
21577,oak_sapling,13
21578,oak_sapling,24
21579,oak_sapling,22
21580,oak_sapling,14
21581,oak_sapling,13
21582,oak_sapling,13
21583,oak_sapling,30
21584,oak_sapling,32
21585,oak_sapling,15
21586,oak_sapling,10
21587,oak_sapling,31
21588,oak_sapling,16
21589,oak_sapling,16
21590,oak_sapling,19
21591,oak_sapling,53
21592,oak_sapling,16
21593,oak_sapling,30
21594,oak_sapling,23
21595,oak_sapling,21
21596,oak_sapling,23
21597,oak_sapling,28
21598,oak_sapling,32
21599,oak_sapling,11
21600,oak_sapling,22
21601,oak_sapling,21
21602,oak_sapling,18
21603,oak_sapling,16
21604,oak_sapling,26
21605,oak_sapling,18
21606,oak_sapling,23
21607,oak_sapling,19
21608,oak_sapling,17
21609,oak_sapling,19
21610,oak_sapling,23
21611,oak_sapling,21
21612,oak_sapling,18
21613,oak_sapling,20
21614,oak_sapling,15
21615,oak_sapling,23
21616,oak_sapling,25
21617,oak_sapling,18
21618,oak_sapling,32
21619,oak_sapling,14
21620,oak_sapling,18
21621,oak_sapling,30
21622,oak_sapling,17
21623,oak_sapling,23
21624,oak_sapling,16
21625,oak_sapling,16
21626,oak_sapling,16
21627,oak_sapling,29
21628,oak_sapling,19
21629,oak_sapling,30
21630,oak_sapling,32
21631,oak_sapling,23
21632,oak_sapling,47
21633,oak_sapling,23
21634,oak_sapling,16
21635,oak_sapling,18
21636,oak_sapling,18
21637,oak_sapling,14
21638,oak_sapling,31
21639,oak_sapling,34
21640,oak_sapling,29
21641,oak_sapling,7
21642,oak_sapling,15
21643,oak_sapling,8
21644,oak_sapling,26
21645,oak_sapling,28
21646,oak_sapling,34
21647,oak_sapling,16
21648,oak_sapling,26
21649,oak_sapling,12
21650,oak_sapling,22
21651,oak_sapling,13
21652,oak_sapling,19
21653,oak_sapling,24
21654,oak_sapling,18
21655,oak_sapling,29
21656,oak_sapling,21
21657,oak_sapling,16
21658,oak_sapling,19
21659,oak_sapling,26
21660,oak_sapling,17
21661,oak_sapling,22
21662,oak_sapling,25
21663,oak_sapling,21
21664,oak_sapling,21
21665,oak_sapling,17
21666,oak_sapling,21
21667,oak_sapling,23
21668,oak_sapling,18
21669,oak_sapling,14
21670,oak_sapling,22
21671,oak_sapling,15
21672,oak_sapling,12
21673,oak_sapling,29
21674,oak_sapling,16
21675,oak_sapling,42
21676,oak_sapling,17
21677,oak_sapling,26
21678,oak_sapling,19
21679,oak_sapling,16
21680,oak_sapling,16
21681,oak_sapling,10
21682,oak_sapling,13
21683,oak_sapling,21
21684,oak_sapling,20
21685,oak_sapling,16
21686,oak_sapling,17
21687,oak_sapling,18
21688,oak_sapling,21
21689,oak_sapling,16
21690,oak_sapling,37
21691,oak_sapling,40
21692,oak_sapling,17
21693,oak_sapling,11
21694,oak_sapling,30
21695,oak_sapling,31
21696,oak_sapling,16
21697,oak_sapling,16
21698,oak_sapling,22
21699,oak_sapling,12
21700,oak_sapling,12
21701,oak_sapling,25
21702,oak_sapling,15
21703,oak_sapling,19
21704,oak_sapling,17
21705,oak_sapling,36
21706,oak_sapling,16
21707,oak_sapling,20
21708,oak_sapling,13
21709,oak_sapling,17
21710,oak_sapling,31
21711,oak_sapling,21
21712,oak_sapling,29
21713,oak_sapling,21
21714,oak_sapling,31
21715,oak_sapling,23
21716,oak_sapling,20
21717,oak_sapling,16
21718,oak_sapling,15
21719,oak_sapling,26
21720,oak_sapling,23
21721,oak_sapling,18
21722,oak_sapling,18
21723,oak_sapling,15
21724,oak_sapling,21
21725,oak_sapling,35
21726,oak_sapling,16
21727,oak_sapling,18
21728,oak_sapling,26
21729,oak_sapling,17
21730,oak_sapling,23
21731,oak_sapling,33
21732,oak_sapling,30
21733,oak_sapling,19
21734,oak_sapling,21
21735,oak_sapling,28
21736,oak_sapling,32
21737,oak_sapling,33
21738,oak_sapling,20
21739,oak_sapling,11
21740,oak_sapling,17
21741,oak_sapling,14
21742,oak_sapling,17
21743,oak_sapling,14
21744,oak_sapling,26
21745,oak_sapling,13
21746,oak_sapling,27
21747,oak_sapling,27
21748,oak_sapling,21
21749,oak_sapling,35
21750,oak_sapling,10
21751,oak_sapling,12
21752,oak_sapling,18
21753,oak_sapling,12
21754,oak_sapling,19
21755,oak_sapling,20
21756,oak_sapling,19
21757,oak_sapling,26
21758,oak_sapling,19
21759,oak_sapling,23
21760,oak_sapling,24
21761,oak_sapling,21
21762,oak_sapling,16
21763,oak_sapling,14
21764,oak_sapling,23
21765,oak_sapling,10
21766,oak_sapling,10
21767,oak_sapling,16
21768,oak_sapling,18
21769,oak_sapling,14
21770,oak_sapling,25
21771,oak_sapling,13
21772,oak_sapling,20
21773,oak_sapling,27
21774,oak_sapling,24
21775,oak_sapling,19
21776,oak_sapling,16
21777,oak_sapling,37
21778,oak_sapling,28
21779,oak_sapling,15
21780,oak_sapling,32
21781,oak_sapling,14
21782,oak_sapling,19
21783,oak_sapling,12
21784,oak_sapling,22
21785,oak_sapling,18
21786,oak_sapling,29
21787,oak_sapling,12
21788,oak_sapling,22
21789,oak_sapling,27
21790,oak_sapling,25
